#{"t_start": 1756686185.0871043, "env_id": "None"}
r,l,t
51.954849,6,3547.902599
52.999568,7,3552.700053
50.911215,5,3553.729022
53.741831,7,3555.688603
51.195652,12,3561.377141
51.810513,6,3563.530685
52.686451,6,3565.646015
51.220243,6,3567.237497
51.972222,6,3570.541913
55.362319,11,3572.923933
55.470696,12,3578.468737
50.183712,4,3580.226398
54.406805,9,3583.912516
51.560521,4,3585.808516
52.969274,6,3586.76007
54.186685,11,3590.305872
52.953349,9,3592.579584
54.556225,13,3597.252251
49.226751,7,3601.663882
51.834906,6,3603.255882
49.75,1,3603.355843
52.120471,13,3607.950973
49.25,3,3609.996217
51.140457,11,3615.518852
51.265848,5,3618.18714
56.916667,19,3626.24289
51.999017,7,3630.93435
64.67365,13,3636.165567
49.576382,4,3638.501226
53.095238,16,3644.752527
60.722561,19,3648.060667
49.069381,9,3653.119791
49.5,2,3654.26279
