time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events,termination_reason,violations_repeat,violations_overlimit,violations_cooldown
1757209826,1459,78,34.500223713646534,0.2717391304347826,1,0,0.16224313670264856,0.0,1,success,0,0,0
1757209832,1525,66,24.500223713646534,0.2717391304347826,1,0,0.23676233365359292,0.0,1,success,0,0,0
1757209839,1609,84,15.250335570469801,0.2717391304347826,0,0,0.3775108931483982,8.34964,1,time_limit,0,0,0
1757209848,1693,84,14.500223713646534,0.2717391304347826,0,0,0.22881043810161636,7.801640000000001,1,time_limit,0,0,0
1757209850,1723,30,24.500223713646534,0.26086956521739124,1,0,0.3071027442787277,0.0,1,success,0,0,0
1757209859,1807,84,23.750111856823267,0.2717391304347826,0,0,0.2661300471205179,0.5473333333333343,1,time_limit,0,0,0
1757209866,1891,84,34.500223713646534,0.2717391304347826,0,0,0.15752850667199217,0.33630666666666703,1,time_limit,0,0,0
1757209872,1975,84,14.1251677852349,0.2717391304347826,0,0,0.1697605292342351,3.154,1,time_limit,0,0,0
1757209877,2059,84,24.500223713646534,0.2717391304347826,0,0,0.3087347508428889,5.325973333333334,1,time_limit,0,0,0
1757209883,2143,84,14.500223713646534,0.2717391304347826,0,0,0.270127531143443,2.4706400000000004,1,time_limit,0,0,0
1757209889,2224,81,24.500223713646534,0.26086956521739124,1,0,0.2870178500630712,0.0,1,success,0,0,0
1757209895,2308,84,14.500223713646534,0.2717391304347826,0,0,0.287773696647378,9.82664,1,time_limit,0,0,0
1757209900,2392,84,14.500223713646534,0.26086956521739124,0,0,0.31381868732896434,3.44564,1,time_limit,0,0,0
1757209903,2439,47,60.5006711409396,0.5434782608695652,1,0,0.14469670501023923,0.0,2,success,0,0,0
1757209909,2523,84,13.750111856823267,0.26086956521739124,0,0,0.21962931736664457,6.179,1,time_limit,0,0,0
1757209915,2605,82,44.500223713646534,0.2717391304347826,1,0,0.23645595145533296,0.0,1,success,0,0,0
1757209916,2627,22,30.2503355704698,0.2717391304347826,1,0,0.1738860333574802,0.0,1,success,0,0,0
1757209922,2711,84,14.500223713646534,0.26086956521739124,0,0,0.20273093597498468,7.56764,1,time_limit,0,0,0
1757209927,2795,84,13.750111856823267,0.2717391304347826,0,0,0.16106574269605922,3.775,1,time_limit,0,0,0
1757209930,2833,38,44.500223713646534,0.26086956521739124,1,0,0.2066416751611326,0.0,1,success,0,0,0
1757209933,2879,46,29.875279642058167,0.26086956521739124,1,0,0.3279139878588927,0.0,1,success,0,0,0
1757209939,2963,84,14.875279642058167,0.2717391304347826,0,0,0.30688420138654776,5.67664,1,time_limit,0,0,0
1757209945,3047,84,24.500223713646534,0.2717391304347826,0,0,0.28380286232903845,10.100973333333334,1,time_limit,0,0,0
1757209950,3131,84,14.500223713646534,0.2717391304347826,0,0,0.20463767210331543,6.41964,1,time_limit,0,0,0
1757209956,3215,84,45.5006711409396,0.5326086956521738,0,0,0.27753038669431895,3.4286133333333346,2,time_limit,0,0,0
1757209962,3299,84,24.500223713646534,0.26086956521739124,0,0,0.15482035278763082,7.063973333333333,1,time_limit,0,0,0
1757209967,3383,84,13.750111856823267,0.26086956521739124,0,0,0.19306200042305924,19.086,1,time_limit,0,0,0
1757209971,3442,59,46.80071588366891,0.5326086956521738,1,0,0.33366137141653984,0.0,2,success,0,0,0
1757209977,3526,84,13.750111856823267,0.26086956521739124,0,0,0.2141429358504906,3.461,1,time_limit,0,0,0
1757209983,3610,84,34.500223713646534,0.2717391304347826,0,0,0.27760708513475024,1.5383066666666672,1,time_limit,0,0,0
1757209988,3681,71,24.500223713646534,0.2717391304347826,1,0,0.20804858143123062,0.0,1,success,0,0,0
1757209993,3765,84,30.950290827740496,0.2717391304347826,0,0,0.14129984555833308,1.319973333333334,1,time_limit,0,0,0
1757209996,3799,34,24.500223713646534,0.26086956521739124,1,0,0.21055009794649399,0.0,1,success,0,0,0
1757209998,3833,34,24.500223713646534,0.2717391304347826,1,0,0.27211942584035004,0.0,1,success,0,0,0
1757210004,3917,84,14.500223713646534,0.26086956521739124,0,0,0.2951005319843758,8.29664,1,time_limit,0,0,0
1757210009,4001,84,13.750111856823267,0.2717391304347826,0,0,0.3419986745593868,1.287,1,time_limit,0,0,0
1757210015,4085,84,34.500223713646534,0.26086956521739124,0,0,0.13569501260734124,1.527306666666668,1,time_limit,0,0,0
1757210021,4169,84,44.750559284116335,0.5326086956521738,0,0,0.31869443080654575,2.8246133333333345,2,time_limit,0,0,0
1757210027,4253,84,14.500223713646534,0.26086956521739124,0,0,0.36134493969774295,6.20864,1,time_limit,0,0,0
1757210033,4337,84,14.500223713646534,0.26086956521739124,0,0,0.30979336742285624,6.01764,1,time_limit,0,0,0
1757210038,4421,84,24.500223713646534,0.2717391304347826,0,0,0.1705950555644765,13.783973333333336,1,time_limit,0,0,0
