#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
35.918199,9,1105.556687
43.32713,5,1105.988666
40.792723,7,1106.521517
25.691039,13,1107.408814
50.0,1,1107.624846
49.26132,1,1107.830965
-44.345309,17,1108.968863
20.928399,15,1109.954903
36.051625,9,1110.615232
46.051625,6,1111.117163
24.872374,14,1112.079492
28.552799,11,1112.844555
46.031439,4,1113.197776
-3.317951,29,1115.037174
33.18237,11,1115.82109
43.48073,5,1116.236976
30.654799,11,1116.997959
33.261679,9,1117.654163
48.540755,4,1118.067052
28.551625,12,1118.884599
21.582568,16,1119.951704
26.051625,12,1120.758424
19.486139,19,1121.99825
40.594919,7,1122.543403
43.500279,6,1123.040223
48.298719,5,1123.488502
49.50188,3,1123.807636
22.036504,16,1124.876918
45.579679,5,1125.321043
37.10325,11,1126.093357
27.09238,15,1127.093256
43.30793,8,1127.722222
40.94233,6,1128.231557
40.73969,7,1128.787175
42.793814,6,1129.273638
36.051625,8,1129.877059
34.540478,12,1130.687347
49.63884,1,1130.880158
37.866998,12,1131.763916
41.715482,10,1132.50104
41.029121,7,1133.056594
43.429919,5,1133.48803
38.532872,7,1134.025212
26.850638,15,1135.036169
36.835969,12,1135.872902
26.040755,13,1136.759256
19.59238,19,1137.985545
35.133064,9,1138.678153
21.867009,17,1139.802944
36.051625,10,1140.523185
43.06417,7,1141.074034
16.748249,20,1142.379245
22.09238,17,1143.503339
32.156618,14,1144.458828
34.547373,11,1145.247214
-79.33444,31,1147.183615
27.340744,13,1148.079445
37.569654,8,1148.713741
23.11633,14,1149.652197
43.616842,6,1150.126779
41.746078,11,1150.911827
48.560559,5,1151.362589
32.928433,9,1152.030231
-17.90762,33,1154.124449
19.536504,17,1155.23823
49.521,1,1155.423549
2.047373,24,1156.935129
38.180959,8,1157.537333
48.075079,3,1157.8333
23.551625,14,1158.802307
33.551625,10,1159.521848
38.551625,7,1160.040702
49.65,1,1160.22758
14.423758,21,1161.582566
30.841337,11,1162.335362
-9.03335,28,1164.092501
48.551625,4,1164.465483
19.544005,17,1165.595372
31.731089,14,1166.551341
48.54249,2,1166.800318
41.040755,6,1167.259442
45.83457,4,1167.610627
34.546769,12,1168.422115
25.757239,12,1169.240651
40.233094,7,1169.787122
43.106256,6,1170.278005
8.551625,20,1171.578591
43.551625,6,1172.062659
43.10961,6,1172.551887
50.0,1,1172.753232
16.864009,19,1173.987023
-70.068696,25,1175.568275
48.519319,3,1175.857198
14.60325,22,1177.273371
36.040755,9,1177.930089
